source,line_code,line_id,เจ้าของโครงการ (รัฐ),ผู้เดินรถ / สัมปทาน (เอกชน),station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1,POP25,PRIM25,SEC25,TER25,STU25,TOUR25,COMAR25,TPL25,POP27,PRIM27,SEC27,TER27,STU27,TOUR27,COMAR27,TPL27,POP32,PRIM32,SEC32,TER32,STU32,TOUR32,COMAR32,TPL32,POP37,PRIM37,SEC37,TER37,STU37,TOUR37,COMAR37,TPL37,POP42,PRIM42,SEC42,TER42,STU42,TOUR42,COMAR42,TPL42,POP47,PRIM47,SEC47,TER47,STU47,TOUR47,COMAR47,TPL47,n_zones_in_buffer,station_typology
CUTI,E08,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),พระโขนง,BTS พระโขนง,12489.0,8,6,0,0,0,0,0,0,0,0,0,2,1,0,15.0,15.0,100.0,100.0,10.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,52.5,21,6.74,4.0,11.0,3.49,4218.0,3793.0,3793.0,425.0,4053.9,3580.3,0.0,0.0,0.0,0.0,4218.0,100.0,0.0,0.0,3368.0,79.8,850.0,20.2,0.0,0.0,1282.0,30.4,2936.0,69.6,6988.4,0.0,717.4,14749.6,7452.8,463.6,18600.0,0.4,6780.4,0.0,720.6,14821.6,7413.6,486.0,18600.0,0.4,6630.6,0.0,736.2,15343.4,7263.6,545.4,18600.0,0.4,6402.6,0.0,727.4,15372.2,6913.8,610.6,18600.0,0.4,6081.8,0.0,710.8,15222.4,6580.8,657.6,18600.0,0.4,5785.8,0.0,701.0,15041.4,6263.6,689.0,18600.0,0.4,5,Local Station
CUTI,E05,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),พร้อมพงษ์,BTS พร้อมพงษ์,32485.0,7,6,0,0,0,0,0,0,2,0,0,6,0,0,4.103138284,24.8550237648,0.0,0.0,11.17497744,29.92018853333333,52.60914723,74.229953435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24916232,93.30589142666666,25,5.1,4.0,10.0,1.92,5384.0,3655.0,3655.0,1729.0,4407.8,3589.7,0.0,0.0,0.0,0.0,5384.0,100.0,0.0,0.0,4784.0,88.9,600.0,11.1,0.0,0.0,2262.0,42.0,3122.0,58.0,10243.8,0.0,91.4,16053.2,1483.0,2717.6,133000.0,0.2,9600.6,0.0,92.2,16100.8,1475.2,2848.8,133000.0,0.2,9103.8,0.0,94.0,16619.2,1445.4,3197.0,133000.0,0.2,8569.2,0.0,92.8,16592.4,1375.8,3579.6,133000.0,0.2,7972.2,0.0,90.8,16369.2,1309.4,3854.4,133000.0,0.2,7454.2,0.0,89.4,16117.2,1246.2,4039.8,133000.0,0.2,5,Local Station
CUTI,N01,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ราชเทวี,BTS ราชเทวี,10730.0,6,5,0,0,2,1,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,25.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.46444802,20.46444802,100.0,100.0,0.0,0.0,20.46444802,125.23222401,17,8.0,4.0,20.0,2.96,6542.0,3913.0,3913.0,2629.0,4749.6,4088.2,0.0,0.0,2244.0,34.3,4298.0,65.7,1352.0,20.7,3639.0,55.6,1551.0,23.7,484.0,7.4,2479.0,37.9,3579.0,54.7,5866.285714285715,0.0,271.57142857142856,9758.285714285714,626.0,1050.571428571429,118800.14285714286,2.142857142857143,5735.571428571428,0.0,272.85714285714283,9815.57142857143,622.7142857142857,1101.142857142857,118800.14285714286,2.142857142857143,5673.428571428572,0.0,278.57142857142856,10175.285714285714,610.1428571428571,1235.857142857143,118800.14285714286,2.142857142857143,5554.857142857143,0.0,275.57142857142856,10212.0,580.7142857142857,1383.857142857143,118800.14285714286,2.142857142857143,5358.714285714285,0.0,268.85714285714283,10130.285714285714,552.7142857142857,1490.0,118800.14285714286,2.142857142857143,5180.428571428572,0.0,265.14285714285717,10027.142857142857,526.1428571428571,1561.571428571429,118800.14285714286,2.142857142857143,7,Local Station
CUTI,E20,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ศรีนครินทร์,BTS ศรีนครินทร์,3068.0,6,11,0,0,0,0,0,0,0,0,0,4,0,0,42.0,44.0,0.0,0.0,8.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.666666666666666,36,6.94,3.0,15.0,1.81,4153.0,3993.0,3993.0,160.0,7095.9,4306.5,0.0,0.0,830.0,20.0,3323.0,80.0,77.0,1.9,3376.0,81.3,700.0,16.9,420.0,10.1,640.0,15.4,3093.0,74.5,14918.2,4.2,746.8,6777.8,2728.2,30.6,6344.0,0.0,16155.0,4.2,769.4,6982.0,2710.2,33.0,6344.0,0.0,17460.2,4.4,827.6,7520.0,2641.8,39.6,6344.0,0.0,18215.6,4.2,867.8,7902.2,2588.8,47.0,6344.0,0.0,18837.6,4.2,901.2,8223.0,2536.4,53.0,6344.0,0.0,19477.4,4.2,941.2,8605.2,2485.4,57.2,6344.0,0.0,5,Local Station
CUTI,W01,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สนามกีฬาแห่งชาติ,BTS สนามกีฬาแห่งชาติ,14103.0,6,4,0,0,0,4,0,0,4,0,0,2,4,0,17.29308408,17.29308408,21.54362012,21.54362012,33.46735196,43.838992045,2.66157673,87.55889333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.66157673,59.43129039666667,0.0,0.0,17.96385566,211.82742673,26,7.94,4.0,20.0,2.92,11559.0,5780.0,5780.0,5779.0,5820.1,5656.6,0.0,0.0,4291.0,37.1,7268.0,62.9,4859.0,42.0,6468.0,56.0,232.0,2.0,0.0,0.0,4033.0,34.9,7526.0,65.1,3765.5,0.0,110.75,11079.25,5936.0,786.125,142825.125,2.25,3647.625,0.0,111.125,11116.875,5904.875,824.0,142825.125,2.25,3568.75,0.0,113.5,11482.125,5785.375,924.75,142825.125,2.25,3453.375,0.0,112.375,11472.0,5506.625,1035.375,142825.125,2.25,3291.625,0.0,109.625,11326.875,5241.375,1114.75,142825.125,2.25,3143.375,0.0,108.0,11161.0,4988.875,1168.375,142825.125,2.25,8,Local Station
CUTI,CEN,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สยาม,BTS สยาม,49819.0,6,8,0,0,1,2,0,0,0,0,0,0,3,0,0.0,0.0,3.0,24.5,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,64.0,64.0,3.0,3.0,0.0,0.0,5.0,13.75,22,7.73,3.0,12.0,2.55,4472.0,4472.0,4472.0,0.0,4804.8,4480.9,0.0,0.0,0.0,0.0,4472.0,100.0,3522.0,78.8,950.0,21.2,0.0,0.0,0.0,0.0,1221.0,27.3,3251.0,72.7,3765.5,0.0,110.75,11079.25,5936.0,786.125,142825.125,2.25,3647.625,0.0,111.125,11116.875,5904.875,824.0,142825.125,2.25,3568.75,0.0,113.5,11482.125,5785.375,924.75,142825.125,2.25,3453.375,0.0,112.375,11472.0,5506.625,1035.375,142825.125,2.25,3291.625,0.0,109.625,11326.875,5241.375,1114.75,142825.125,2.25,3143.375,0.0,108.0,11161.0,4988.875,1168.375,142825.125,2.25,8,Major Hub
CUTI,N07,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สะพานควาย,BTS สะพานควาย,8091.0,8,9,0,0,0,0,0,0,1,0,0,1,1,0,35.0,35.0,300.0,300.0,10.0,35.5,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,160.66666666666666,30,6.68,4.0,13.0,3.83,3464.0,3222.0,3222.0,242.0,3999.9,3277.3,0.0,0.0,101.0,2.9,3363.0,97.1,2070.0,59.8,1171.0,33.8,223.0,6.4,0.0,0.0,728.0,21.0,2736.0,79.0,6427.0,0.0,80.6,10592.0,534.8,370.4,6929.4,2.4,6346.2,0.0,81.0,10645.6,532.0,388.0,6929.4,2.4,19956.4,0.0,82.4,18769.8,521.2,435.8,156730.0,2.4,33667.0,0.0,81.6,22194.4,496.2,487.8,222090.0,2.4,33506.4,0.0,79.8,22090.4,472.0,525.2,222090.0,2.4,33361.2,0.0,78.4,21964.0,449.4,550.4,222090.0,2.4,5,Local Station
CUTI,E22,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สายลวด,BTS สายลวด,1597.0,2,9,0,0,0,0,0,0,1,0,0,4,0,0,20.0,24.5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,57.5,57,5.72,4.0,12.0,1.58,2006.0,2006.0,2006.0,0.0,8558.3,1887.6,93.0,4.6,220.0,11.0,1693.0,84.4,913.0,45.5,1093.0,54.5,0.0,0.0,0.0,0.0,693.0,34.5,1313.0,65.5,10784.5,0.25,890.5,6868.75,2045.0,25.75,22930.0,0.0,10895.5,0.25,917.5,7046.75,2031.25,27.75,22930.0,0.0,10979.0,0.25,986.75,7572.25,1980.25,33.25,22930.0,0.0,10719.25,0.25,1035.0,7953.25,1940.5,39.5,22930.0,0.0,10418.0,0.25,1074.75,8282.5,1901.25,44.5,22930.0,0.0,10171.75,0.0,1122.5,8674.0,1863.0,48.0,22930.0,0.0,4,Local Station
CUTI,E12,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อุดมสุข,BTS อุดมสุข,19960.0,9,12,2,1,1,0,0,1,0,0,0,5,0,0,14.0,47.75,0.0,0.0,5.0,29.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,27.5,42,4.67,3.0,12.0,2.7,3464.0,2847.0,2847.0,617.0,3966.3,2742.4,0.0,0.0,0.0,0.0,3464.0,100.0,884.0,25.5,2580.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,3464.0,100.0,13364.0,0.0,1577.5,14025.75,645.75,225.0,0.0,0.0,13193.25,0.0,1583.5,14168.75,642.75,236.25,162500.0,0.0,14162.5,0.0,1617.75,15022.5,629.75,264.75,162500.0,0.0,13958.5,0.0,1599.0,15197.0,599.25,296.5,162500.0,0.0,13551.75,0.0,1562.0,15208.25,570.5,319.5,162500.0,0.0,13163.0,0.0,1541.0,15183.0,542.75,334.75,162500.0,0.0,4,Local Station
CUTI,E09,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อ่อนนุช,BTS อ่อนนุช,27015.0,6,7,1,0,2,0,0,0,1,0,0,3,0,0,65.0,65.0,0.0,0.0,5.0,17.5,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,30.0,52.5,0.0,0.0,0.0,0.0,20.0,61.66666666666666,43,5.21,2.0,12.0,1.89,4756.0,3806.0,3806.0,950.0,5288.2,3663.0,0.0,0.0,2096.0,44.1,2660.0,55.9,4286.0,90.1,470.0,9.9,0.0,0.0,740.0,15.6,1960.0,41.2,2056.0,43.2,15861.8,0.0,1494.4,13938.2,1945.0,306.4,12378.8,0.0,15741.4,0.0,1500.2,14040.4,1934.8,321.2,12378.8,0.0,15765.6,0.0,1532.6,14587.4,1895.4,360.6,12378.8,0.0,15593.6,0.0,1514.8,14680.4,1804.4,403.6,12378.8,0.0,15167.6,0.0,1479.4,14605.4,1717.4,434.6,12378.8,0.0,14753.8,0.0,1459.8,14497.4,1634.4,455.4,12378.8,0.0,5,Local Station
CUTI,E23,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เคหะสมุทรปราการ,BTS เคหะสมุทรปราการ,5940.0,0,9,1,0,1,0,0,0,1,1,1,4,0,0,5.0,45.333333333333336,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,79.0,79.0,79.0,79.0,0.0,0.0,0,0,61.0,61.0,16.0,16.0,0.0,0.0,0.0,0.0,120.0,306.6666666666667,34,4.88,3.0,15.0,1.62,2800.0,2400.0,2400.0,400.0,3943.9,2418.8,0.0,0.0,0.0,0.0,2800.0,100.0,0.0,0.0,2400.0,85.7,400.0,14.3,0.0,0.0,0.0,0.0,2800.0,100.0,14930.333333333334,11.0,148.66666666666666,9051.0,1897.6666666666667,0.0,0.0,0.3333333333333333,15211.333333333334,11.333333333333334,153.0,9351.333333333334,1885.3333333333333,0.0,0.0,0.3333333333333333,15433.0,11.333333333333334,164.66666666666666,10088.0,1837.6666666666667,0.0,0.0,0.3333333333333333,14949.0,11.333333333333334,172.66666666666666,10604.666666666666,1800.6666666666667,0.0,0.0,0.3333333333333333,14341.333333333334,11.0,179.0,11029.333333333334,1764.3333333333333,0.0,0.0,0.3333333333333333,13771.666666666666,10.333333333333334,187.0,11535.333333333334,1728.6666666666667,0.0,0.0,0.3333333333333333,3,Local Station
CUTI,E02,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เพลินจิต,BTS เพลินจิต,21327.0,7,9,0,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,40.0,150.0,30.0,66.66666666666667,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.75,28,6.61,4.0,10.0,2.63,11688.0,6073.0,6073.0,5615.0,5812.1,5495.6,0.0,0.0,4140.0,35.4,7548.0,64.6,4895.0,41.9,6793.0,58.1,0.0,0.0,367.0,3.1,4760.0,40.7,6561.0,56.1,8516.166666666666,0.0,14.666666666666666,29139.0,199.66666666666663,2820.5,46651.333333333336,0.0,8255.166666666666,0.0,14.833333333333334,29312.5,198.66666666666663,2956.6666666666665,46651.333333333336,0.0,8093.5,0.0,15.0,30391.5,194.66666666666663,3318.0,46651.333333333336,0.0,7858.0,0.0,14.833333333333334,30507.666666666668,185.33333333333337,3715.3333333333335,46651.333333333336,0.0,7521.833333333333,0.0,14.666666666666666,30270.5,176.33333333333334,4000.6666666666665,46651.333333333336,0.0,7217.166666666667,0.0,14.5,29968.5,167.83333333333334,4192.5,46651.333333333336,0.0,6,Local Station
CUTI,E07,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เอกมัย,BTS เอกมัย,15397.0,7,6,0,0,0,0,0,0,3,1,0,4,2,0,7.0,18.5,7.0,18.5,115.0,140.0,103.0,124.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.66666666666666,15,5.0,4.0,8.0,2.73,3162.0,2653.0,2653.0,509.0,3206.8,3206.8,0.0,0.0,400.0,12.7,2762.0,87.3,0.0,0.0,3162.0,100.0,0.0,0.0,0.0,0.0,2296.0,72.6,866.0,27.4,8891.0,0.0,330.25,14049.5,2309.5,533.0,29235.0,0.5,8513.75,0.0,331.5,14137.0,2297.5,558.75,29235.0,0.5,8242.75,0.0,338.75,14663.5,2251.0,627.0,29235.0,0.5,7906.25,0.0,334.75,14726.75,2142.75,702.0,29235.0,0.5,7476.75,0.0,327.25,14620.5,2039.5,756.25,29235.0,0.5,7086.5,0.0,322.75,14481.75,1941.0,792.25,29235.0,0.5,4,Local Station
CUTI,E14,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),แบริ่ง,BTS แบริ่ง,15054.0,7,12,1,0,0,0,0,0,0,0,0,5,0,0,3.0,31.75,0.0,0.0,37.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,53.0,29,5.44,4.0,11.0,1.91,4537.0,3460.0,3460.0,1077.0,7133.2,3491.5,0.0,0.0,0.0,0.0,4537.0,100.0,4537.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4537.0,100.0,14225.0,0.0,1023.0,8663.5,1220.25,137.5,65000.0,0.0,14501.75,0.0,1032.5,8809.0,1213.25,147.5,65000.0,0.0,14820.25,0.0,1066.0,9314.5,1187.75,175.75,65000.0,0.0,14793.0,0.0,1067.25,9589.5,1137.0,209.0,65000.0,0.0,14578.75,0.0,1057.0,9780.75,1088.75,234.0,65000.0,0.0,14372.5,0.0,1056.75,10005.25,1042.75,251.75,65000.0,0.0,4,Local Station
CUTI,E21,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),แพรกษา,BTS แพรกษา,6068.0,7,10,4,0,3,0,0,0,2,0,0,5,0,0,10.0,35.0,0.0,0.0,10.0,27.5,42.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.0,17.5,33.0,44.0,0.0,0.0,0.0,0.0,19.0,30.0,49,5.63,4.0,12.0,1.77,2800.0,2800.0,2800.0,0.0,8483.3,2804.2,0.0,0.0,0.0,0.0,2800.0,100.0,800.0,28.6,2000.0,71.4,0.0,0.0,0.0,0.0,800.0,28.6,2000.0,71.4,12795.0,1.25,1423.75,8800.0,1323.25,25.75,22930.0,0.0,13126.5,1.25,1467.0,9020.0,1314.5,27.75,22930.0,0.0,13426.0,1.25,1577.75,9688.0,1281.5,33.25,22930.0,0.0,13289.25,1.25,1654.75,10174.0,1255.75,39.5,22930.0,0.0,13078.0,1.25,1718.25,10597.0,1230.25,44.5,22930.0,0.0,12909.5,1.0,1794.5,11100.0,1205.5,48.0,22930.0,0.0,4,Local Station
CUTI,E18,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),โรงเรียนนายเรือ,BTS โรงเรียนนายเรือ,2266.0,4,3,0,0,0,0,0,0,1,0,0,3,0,0,23.0,23.5,0.0,0.0,160.0,190.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,29,4.26,2.5,12.0,2.2,2000.0,2000.0,2000.0,0.0,2175.6,1952.8,0.0,0.0,1000.0,50.0,1000.0,50.0,2000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0,9881.0,0.0,417.0,3769.25,1169.25,12.5,0.0,0.25,10575.25,0.0,429.75,3900.0,1161.5,13.5,0.0,0.25,11300.75,0.0,462.25,4210.5,1132.25,16.25,0.0,0.25,11670.5,0.0,484.75,4427.0,1109.5,19.25,0.0,0.25,11959.0,0.0,503.5,4602.75,1087.0,21.75,0.0,0.25,12265.25,0.0,525.75,4812.75,1065.25,23.5,0.0,0.25,4,Local Station
CUTI,G3,GL,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),คลองสาน,BTS คลองสาน,444.1818182,14,5,0,0,0,1,0,0,1,0,0,1,3,0,0.0,0.0,69.0,69.0,17.0,37.5,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,228.0,228.0,0.0,0.0,32.0,32.0,30,7.27,4.0,9.0,3.31,6026.0,4285.0,4285.0,1741.0,4153.0,3996.2,0.0,0.0,636.0,10.6,5390.0,89.4,2919.0,48.4,3107.0,51.6,0.0,0.0,0.0,0.0,3259.0,54.1,2767.0,45.9,6171.8,0.0,295.6,5576.2,1243.4,182.0,150000.0,0.0,5720.2,0.0,296.6,5585.6,1236.8,190.8,150000.0,0.0,5356.6,0.0,303.2,5754.4,1211.4,214.0,150000.0,0.0,4975.8,0.0,299.6,5729.8,1153.6,239.6,150000.0,0.0,4566.4,0.0,292.6,5635.8,1097.6,258.0,150000.0,0.0,4211.4,0.0,288.8,5531.2,1044.8,270.6,150000.0,0.0,5,Local Station
CUTI,S03,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ช่องนนทรี,BTS ช่องนนทรี,21479.0,11,12,0,0,0,1,0,0,3,0,0,4,6,0,4.0,10.666666666666666,53.0,53.0,49.0,52.5,6.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,485.0,485.0,0.0,0.0,22.0,46.333333333333336,42,8.37,4.0,12.0,3.48,7645.0,6328.0,6328.0,1317.0,7108.6,6656.6,0.0,0.0,1879.0,24.6,5766.0,75.4,2149.0,28.1,5113.0,66.9,383.0,5.0,0.0,0.0,1968.0,25.7,5677.0,74.3,5456.0,0.0,376.7142857142857,29501.0,1596.428571428571,717.4285714285714,14285.714285714286,0.1428571428571428,5416.142857142857,0.0,378.1428571428572,29680.14285714286,1588.2857142857142,752.0,14285.714285714286,0.1428571428571428,5430.285714285715,0.0,386.2857142857143,30779.714285714286,1555.857142857143,843.8571428571429,14285.714285714286,0.1428571428571428,5378.285714285715,0.0,381.8571428571428,30908.428571428572,1481.0,944.8571428571428,14285.714285714286,0.1428571428571428,5239.0,0.0,373.0,30683.428571428572,1409.857142857143,1017.5714285714286,14285.714285714286,0.1428571428571428,5103.0,0.0,368.1428571428572,30395.0,1341.7142857142858,1066.2857142857142,14285.714285714286,0.1428571428571428,7,Local Station
CUTI,S10,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ตลาดพลู,BTS ตลาดพลู,7403.0,5,11,0,0,0,0,0,0,1,0,1,4,0,0,20.0,60.0,0.0,0.0,155.0,211.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,111.66666666666669,31,5.24,3.0,12.0,2.73,4265.0,3218.0,3218.0,1047.0,4815.5,3508.1,0.0,0.0,371.0,8.7,3894.0,91.3,1885.0,44.2,1630.0,38.2,750.0,17.6,0.0,0.0,141.0,3.3,4124.0,96.7,7637.777777777777,0.0,541.4444444444445,2825.4444444444443,874.6666666666666,7.222222222222222,16666.666666666668,0.0,7272.222222222223,0.0,543.4444444444445,2844.4444444444443,870.2222222222222,7.666666666666667,16666.666666666668,0.0,6985.555555555556,0.0,555.2222222222222,2951.777777777778,852.5555555555555,8.555555555555555,16666.666666666668,0.0,6638.555555555556,0.0,548.7777777777778,2967.0,811.4444444444445,9.555555555555555,16666.666666666668,0.0,6216.333333333333,0.0,536.0,2948.0,772.3333333333334,10.333333333333334,16666.666666666668,0.0,5836.555555555556,0.0,528.6666666666666,2922.4444444444443,735.1111111111111,10.77777777777778,16666.666666666668,0.0,9,Local Station
CUTI,S01,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ราชดำริ,BTS ราชดำริ,3531.0,7,6,0,0,0,1,0,0,1,0,0,0,3,0,0.0,0.0,60.0,255.0,37.0,39.5,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,458.0,458.0,0.0,0.0,52.0,94.5,22,8.8,6.0,13.0,3.53,4818.0,3870.0,3870.0,948.0,4275.7,3989.9,0.0,0.0,140.0,2.9,4678.0,97.1,1561.0,32.4,1512.0,31.4,1745.0,36.2,0.0,0.0,131.0,2.7,4687.0,97.3,2394.4,0.0,0.0,22895.2,9283.2,984.2,0.0,0.6,2316.4,0.0,0.0,22972.4,9234.6,1031.6,0.0,0.6,2258.4,0.0,0.0,23726.8,9047.6,1157.8,0.0,0.6,2174.8,0.0,0.0,23706.2,8611.8,1296.4,0.0,0.6,2061.6,0.0,0.0,23406.4,8197.0,1396.0,0.0,0.6,1957.0,0.0,0.0,23063.0,7802.2,1463.0,0.0,0.6,5,Local Station
CUTI,S08,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),วงเวียนใหญ่,BTS วงเวียนใหญ่,8824.0,11,14,0,0,3,1,0,0,0,0,0,11,0,0,7.0,9.25,0.0,0.0,40.0,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,37.5,0.0,0.0,0.0,0.0,30.0,68.25,34,6.67,2.5,12.0,2.94,3144.0,2581.0,2581.0,563.0,4068.3,2773.2,0.0,0.0,134.0,4.3,1125.0,35.8,338.0,10.8,201.0,6.4,720.0,22.9,0.0,0.0,1006.0,32.0,253.0,8.0,6661.111111111111,0.0,711.1111111111111,3806.555555555556,693.2222222222222,56.77777777777778,0.0,0.1111111111111111,6280.333333333333,0.0,713.8888888888889,3825.6666666666665,689.6666666666666,59.44444444444444,0.0,0.1111111111111111,5982.222222222223,0.0,729.2222222222222,3960.8888888888887,675.4444444444445,66.77777777777777,0.0,0.1111111111111111,5648.222222222223,0.0,720.7777777777778,3969.0,643.1111111111111,75.0,0.0,0.1111111111111111,5263.666666666667,0.0,704.1111111111111,3931.555555555556,612.1111111111111,80.55555555555556,0.0,0.1111111111111111,4924.111111111111,0.0,694.6666666666666,3886.0,582.6666666666666,84.66666666666667,0.0,0.1111111111111111,9,Local Station
